run1_node175	qualityBucket	Q1
run1_node176	qualityBucket	Q3
run1_node177	qualityBucket	Q1
run1_node178	qualityBucket	Q4
run1_node179	qualityBucket	Q4
run1_node180	qualityBucket	Q3
run1_node181	qualityBucket	Q1
run1_node182	qualityBucket	Q1
run1_node183	qualityBucket	Q2
run1_node184	qualityBucket	Q2
run1_node185	qualityBucket	Q4
run1_node186	qualityBucket	Q3
run1_node187	qualityBucket	Q2
run1_node188	qualityBucket	Q2
run1_node189	qualityBucket	Q3
run1_node190	qualityBucket	Q1
run1_node191	qualityBucket	Q1
run1_node192	qualityBucket	Q1
run1_node193	qualityBucket	Q4
run1_node194	qualityBucket	Q2
run1_node0	isHubNode	true
run1_node1	isHubNode	false
run1_node2	isHubNode	false
run1_node3	isHubNode	true
run1_node4	isHubNode	false
run1_node5	isHubNode	false
run1_node6	isHubNode	true
run1_node7	isHubNode	false
run1_node8	isHubNode	false
run1_node9	isHubNode	true
run1_node10	isHubNode	false
run1_node11	isHubNode	true
run1_node12	isHubNode	false
run1_node13	isHubNode	false
run1_node14	isHubNode	false
run1_node15	isHubNode	true
run1_node16	isHubNode	false
run1_node17	isHubNode	false
run1_node18	isHubNode	false
run1_node19	isHubNode	false
run1_node20	isHubNode	false
run1_node21	isHubNode	false
run1_node22	isHubNode	false
run1_node23	isHubNode	false
run1_node24	isHubNode	false
run1_node25	isHubNode	true
run1_node26	isHubNode	true
run1_node27	isHubNode	false
run1_node28	isHubNode	true
run1_node29	isHubNode	false
run1_node30	isHubNode	true
run1_node31	isHubNode	true
run1_node32	isHubNode	false
run1_node33	isHubNode	false
run1_node34	isHubNode	false
run1_node35	isHubNode	true
run1_node36	isHubNode	false
run1_node37	isHubNode	false
run1_node38	isHubNode	false
run1_node39	isHubNode	true
run1_node40	isHubNode	true
run1_node41	isHubNode	false
run1_node42	isHubNode	false
run1_node43	isHubNode	false
run1_node44	isHubNode	false
run1_node45	isHubNode	false
run1_node46	isHubNode	false
run1_node47	isHubNode	true
run1_node48	isHubNode	false
run1_node49	isHubNode	false
run1_node50	isHubNode	false
run1_node51	isHubNode	false
run1_node52	isHubNode	false
run1_node53	isHubNode	false
run1_node54	isHubNode	false
run1_node55	isHubNode	true
run1_node56	isHubNode	false
run1_node57	isHubNode	false
run1_node58	isHubNode	true
run1_node59	isHubNode	false
run1_node60	isHubNode	false
run1_node61	isHubNode	false
run1_node62	isHubNode	false
run1_node63	isHubNode	true
run1_node64	isHubNode	false
run1_node65	isHubNode	false
run1_node66	isHubNode	false
run1_node67	isHubNode	false
run1_node68	isHubNode	false
run1_node69	isHubNode	false
run1_node70	isHubNode	true
run1_node71	isHubNode	false
run1_node72	isHubNode	true
run1_node73	isHubNode	false
run1_node74	isHubNode	false
run1_node75	isHubNode	true
run1_node76	isHubNode	true
run1_node77	isHubNode	false
run1_node78	isHubNode	true
run1_node79	isHubNode	false
run1_node80	isHubNode	false
run1_node81	isHubNode	true
run1_node82	isHubNode	true
run1_node83	isHubNode	false
run1_node84	isHubNode	true
run1_node85	isHubNode	true
run1_node86	isHubNode	false
run1_node87	isHubNode	true
run1_node88	isHubNode	false
run1_node89	isHubNode	true
run1_node90	isHubNode	false
run1_node91	isHubNode	false
run1_node92	isHubNode	false
run1_node93	isHubNode	false
run1_node94	isHubNode	false
run1_node95	isHubNode	false
run1_node96	isHubNode	false
run1_node97	isHubNode	true
run1_node98	isHubNode	false
run1_node99	isHubNode	true
run1_node100	isHubNode	false
run1_node101	isHubNode	false
run1_node102	isHubNode	false
run1_node103	isHubNode	false
run1_node104	isHubNode	true
run1_node105	isHubNode	false
run1_node106	isHubNode	false
run1_node107	isHubNode	false
run1_node108	isHubNode	false
run1_node109	isHubNode	false
run1_node110	isHubNode	true
run1_node111	isHubNode	false
run1_node112	isHubNode	true
run1_node113	isHubNode	false
run1_node114	isHubNode	true
run1_node115	isHubNode	false
run1_node116	isHubNode	true
run1_node117	isHubNode	true
run1_node118	isHubNode	false
run1_node119	isHubNode	true
run1_node120	isHubNode	true
run1_node121	isHubNode	false
run1_node122	isHubNode	false
run1_node123	isHubNode	true
run1_node124	isHubNode	false
run1_node125	isHubNode	false
run1_node126	isHubNode	false
run1_node127	isHubNode	false
run1_node128	isHubNode	false
run1_node129	isHubNode	true
run1_node130	isHubNode	false
run1_node131	isHubNode	false
run1_node132	isHubNode	false
run1_node133	isHubNode	true
run1_node134	isHubNode	true
run1_node135	isHubNode	false
run1_node136	isHubNode	true
run1_node137	isHubNode	true
run1_node138	isHubNode	true
run1_node139	isHubNode	true
run1_node140	isHubNode	false
run1_node141	isHubNode	false
run1_node142	isHubNode	true
run1_node143	isHubNode	false
run1_node144	isHubNode	true
run1_node145	isHubNode	false
run1_node146	isHubNode	true
run1_node147	isHubNode	true
run1_node148	isHubNode	false
run1_node149	isHubNode	false
run1_node150	isHubNode	true
run1_node151	isHubNode	false
run1_node152	isHubNode	true
run1_node153	isHubNode	false
run1_node154	isHubNode	false
run1_node155	isHubNode	false
run1_node156	isHubNode	false
run1_node157	isHubNode	false
run1_node158	isHubNode	false
run1_node159	isHubNode	false
run1_node160	isHubNode	false
run1_node161	isHubNode	false
run1_node162	isHubNode	false
run1_node163	isHubNode	false
run1_node164	isHubNode	false
run1_node165	isHubNode	false
run1_node166	isHubNode	false
run1_node167	isHubNode	false
run1_node168	isHubNode	false
run1_node169	isHubNode	false
run1_node170	isHubNode	true
run1_node171	isHubNode	false
run1_node172	isHubNode	false
run1_node173	isHubNode	false
run1_node174	isHubNode	false
run1_node175	isHubNode	false
run1_node176	isHubNode	false
run1_node177	isHubNode	false
run1_node178	isHubNode	false
run1_node179	isHubNode	false
run1_node180	isHubNode	true
run1_node181	isHubNode	false
run1_node182	isHubNode	false
run1_node183	isHubNode	true
run1_node184	isHubNode	false
run1_node185	isHubNode	false
run1_node186	isHubNode	false
run1_node187	isHubNode	true
run1_node188	isHubNode	false
run1_node189	isHubNode	false
run1_node190	isHubNode	true
run1_node191	isHubNode	false
run1_node192	isHubNode	false
run1_node193	isHubNode	false
run1_node194	isHubNode	false
