node,gnn_score
1006,0.5541660070419312
1007,0.4394248127937317
1008,0.368838369846344
1009,0.4239095985889435
1010,0.5883262991905213
1011,0.7718878507614135
1012,0.5220510423183441
1013,0.4371345043182373
1014,0.2903748512268066
1015,0.5407373785972596
1016,0.3924414038658142
1017,0.3938730418682098
1018,0.28746131062507624
1019,0.508616441488266
1020,0.4666934430599213
1021,0.40580891370773314
1022,0.5646832942962646
1023,0.6168963193893433
1024,0.7341185450553894
1025,0.5178044080734253
1026,0.6022186756134034
1027,0.480606210231781
1028,0.8115788459777832
1029,0.4378739595413208
1030,0.25744159817695617
1031,0.7715921640396118
1032,0.46842681169509887
1033,0.6231558084487915
1034,0.7313782334327698
1035,0.520744514465332
1036,0.2674136638641357
1037,0.6399103045463562
1038,0.5737948179244995
1039,0.573788070678711
1040,0.741096019744873
1041,0.8366878032684326
1042,0.2603546500205994
1043,0.35205690264701844
1044,0.4087830662727356
1045,0.586908757686615
1046,0.5339612603187561
1047,0.18926226198673243
1048,0.6831233143806458
1049,0.6791836500167847
1050,0.456390243768692
1051,0.692832064628601
1052,0.7317922830581665
1053,0.5584738969802856
1054,0.6391793131828308
1055,0.7714368820190429
1056,0.7384870529174805
1057,0.48260135054588316
1058,0.548083233833313
1059,0.4981875836849213
1060,0.6444597125053406
1061,0.37697532773017883
1062,0.8452916979789734
1063,0.6387333869934082
1064,0.72461439371109
1065,0.5208771765232086
1066,0.34889460206031797
1067,0.6712927699089051
1068,0.585914945602417
1069,0.24400056004524226
1070,0.5406452536582946
1071,0.731934380531311
1072,0.4776757299900055
1073,0.24060429632663727
1074,0.755081832408905
1075,0.4138320624828339
1076,0.7215328931808471
1077,0.5039644479751587
1078,0.5014872848987579
1079,0.5274165511131287
1080,0.6980958104133606
1081,0.3024942696094513
1082,0.5018365204334259
1083,0.6122305154800415
1084,0.7768238425254822
1085,0.821890139579773
1086,0.4914703071117401
1087,0.5643556594848633
1088,0.39226020574569703
1089,0.6424149751663208
1090,0.25180961191654194
1091,0.35440226197242736
1092,0.5202324509620666
1093,0.49624897837638854
1094,0.5738154530525208
1095,0.7704434990882874
1096,0.5383473753929138
1097,0.43740432858467104
1098,0.26433621644973754
1099,0.5715845346450805
1100,0.7241480231285096
1101,0.642818033695221
1102,0.7271130561828614
1103,0.43461846709251406
1104,0.6341769099235535
1105,0.558332371711731
1106,0.5165139436721802
1107,0.4674524128437042
1108,0.7794720292091369
1109,0.6350078463554383
1110,0.2764390826225281
1111,0.5310547053813934
1112,0.2543017029762268
1113,0.36948500871658324
1114,0.6772032856941224
1115,0.2891644716262817
1116,0.7132449150085449
1117,0.30980807542800903
1118,0.6155218839645386
1119,0.48005624413490294
1120,0.5060858368873596
1121,0.2335093706846237
1122,0.618087363243103
1123,0.2696616590023041
1124,0.7929854989051819
1125,0.3805886745452881
1126,0.8201890826225281
1127,0.3091091692447662
1128,0.4568303406238556
1129,0.38992789387702936
1130,0.808761477470398
1131,0.5726372361183166
1132,0.7441665530204773
1133,0.7433563947677613
1134,0.4813391506671906
1135,0.5469651699066163
1136,0.7208006501197814
1137,0.5894147753715515
1138,0.3542569637298584
1139,0.29260452985763546
1140,0.3473721146583557
1141,0.5557418942451477
1142,0.5009921014308929
1143,0.5612924575805665
1144,0.3278978765010834
1145,0.6005541443824768
1146,0.22728945612907409
1147,0.46536084413528445
1148,0.4844507992267609
1149,0.4176686108112335
1150,0.6037286043167114
1151,0.5470524668693543
1152,0.37546024322509763
1153,0.5521019458770752
1154,0.4118492305278778
1155,0.41542625427246094
1156,0.5170821189880371
1157,0.6662799119949341
1158,0.3278214156627655
1159,0.38465510606765746
1160,0.6314530968666077
1161,0.5453540086746216
1162,0.5003470420837403
1163,0.6288593530654907
1164,0.21260714828968044
1165,0.4537046909332275
1166,0.3366809606552124
1167,0.7614507436752319
1168,0.333061671257019
1169,0.6037496328353882
1170,0.7349876880645752
1171,0.2714758276939392
1172,0.3438265800476074
1173,0.3974992871284485
1174,0.8405660390853882
1175,0.2709970772266388
1176,0.6786587476730347
1177,0.33588228821754457
1178,0.37455281615257263
1179,0.5070974886417389
1180,0.6153290748596192
1181,0.5251992404460907
1182,0.46482749581336974
1183,0.4389940559864044
1184,0.31135417222976686
1185,0.3881616353988647
1186,0.5486850023269654
1187,0.7212651014328003
1188,0.569597864151001
1189,0.5820926308631897
1190,0.4854075014591217
1191,0.6037233471870422
1192,0.786378026008606
1193,0.6114758849143982
1194,0.4239281594753265
1195,0.593622350692749
1196,0.2416259914636612
1197,0.3156848907470703
1198,0.7121827125549316
1199,0.6237180948257446
1200,0.7750629425048828
1201,0.7632116317749024
1202,0.36324523091316224
1203,0.6055337905883789
1204,0.47823560833930967
1205,0.45733403563499453
1206,0.33347153663635254
1207,0.8435921788215637
1208,0.34988834857940676
1209,0.8215318322181702
1210,0.232146343588829
1211,0.520202225446701
1212,0.630984079837799
1213,0.7346066236495972
1214,0.5050559282302857
1215,0.7067708611488343
1216,0.7812923192977905
1217,0.663547420501709
1218,0.5897177338600159
1219,0.3371533215045929
1220,0.28988603353500364
1221,0.24548020660877223
1222,0.6832417607307434
1223,0.534833562374115
1224,0.2977023124694824
1225,0.8116631150245667
1226,0.6371140718460083
1227,0.6200868248939514
1228,0.615156352519989
1229,0.40072986483573914
1230,0.6480443954467774
1231,0.6270075917243958
1232,0.3455670356750488
1233,0.7148894548416138
1234,0.20693214535713192
1235,0.5923341035842895
1236,0.7689694046974183
1237,0.5865477800369263
1238,0.4483241677284241
1239,0.6203057527542114
1240,0.3517858922481537
1241,0.26384795010089873
1242,0.41454803943634033
1243,0.848487401008606
1244,0.23350933194160461
1245,0.5324617028236389
1246,0.3289098620414734
1247,0.6999847412109375
1248,0.2550820916891098
1249,0.3770653009414673
1250,0.3019999027252197
1251,0.3225586175918579
1252,0.20359621047973628
1253,0.5636193513870239
1254,0.21961731314659114
1255,0.3953071117401123
1256,0.5249851226806641
