epoch,loss,g_reg,g_rank,topk,b_reg,b_rank,mono,spearman,kendall
168,0.10737473517656326,0.002272438257932663,0.004068621434271336,0.004234032705426216,0.04212981462478638,0.12765923142433167,0.0494946613907814,0.28238866396761136,0.17139001349527666
169,0.10786840319633484,0.0023491568863391876,0.005151478108018637,0.0029989879112690687,0.041773490607738495,0.1306130290031433,0.04971040040254593,0.2799595141700405,0.16869095816464239
170,0.11645156890153885,0.0025494268629699945,0.005456665065139532,0.0048126638866961,0.042551808059215546,0.1298740804195404,0.05073593184351921,0.2799595141700405,0.16869095816464239
171,0.12745070457458496,0.0021849642507731915,0.005678452551364899,0.007289076689630747,0.0420781746506691,0.1327602118253708,0.0473896823823452,0.2821862348178138,0.17139001349527666
172,0.11527471989393234,0.0019831934478133917,0.005457514896988869,0.00483167078346014,0.04240188002586365,0.1305273026227951,0.04769815877079964,0.2821862348178138,0.17139001349527666
173,0.1266806721687317,0.0022870057728141546,0.005667190533131361,0.006978702265769243,0.04265323653817177,0.1328052431344986,0.050904616713523865,0.28441295546558704,0.17408906882591094
174,0.11190113425254822,0.002579168416559696,0.004896329715847969,0.004863252863287926,0.04333890601992607,0.12406816333532333,0.04990155249834061,0.28441295546558704,0.17408906882591094
175,0.11874658614397049,0.0022164147812873125,0.005125866737216711,0.006086979992687702,0.04277189075946808,0.12838606536388397,0.048937465995550156,0.2799595141700405,0.17139001349527666
176,0.12452523410320282,0.0023542814888060093,0.006526011507958174,0.00554919708520174,0.042104266583919525,0.13398967683315277,0.04792865365743637,0.2799595141700405,0.17139001349527666
177,0.11226315051317215,0.002255249535664916,0.006444994825869799,0.0034523201175034046,0.042227230966091156,0.12717394530773163,0.048971280455589294,0.28076923076923077,0.17408906882591094
178,0.1230592280626297,0.0021811341866850853,0.005412437487393618,0.00643987488001585,0.042427726089954376,0.13248254358768463,0.04838636890053749,0.28076923076923077,0.17408906882591094
179,0.1140257939696312,0.002189667895436287,0.005879012867808342,0.004515690263360739,0.04226061701774597,0.12645971775054932,0.04912801831960678,0.28076923076923077,0.17408906882591094
180,0.11619642376899719,0.002440606476739049,0.006400293204933405,0.003969457466155291,0.04280997812747955,0.13021810352802277,0.04852002486586571,0.2842105263157895,0.17678812415654524
181,0.1237739697098732,0.0020320923067629337,0.0054562571458518505,0.006551397033035755,0.041867759078741074,0.1336970329284668,0.04711909964680672,0.2842105263157895,0.17678812415654524
182,0.11185308545827866,0.0021609587129205465,0.006519322283565998,0.0033967511262744665,0.042109932750463486,0.12655384838581085,0.05116273835301399,0.2842105263157895,0.17678812415654524
183,0.11123890429735184,0.00207315431907773,0.005501809995621443,0.00441739521920681,0.04232122376561165,0.12512913346290588,0.04666826128959656,0.2842105263157895,0.17678812415654524
184,0.12036176770925522,0.00225011701695621,0.005157732404768467,0.005617830902338028,0.042235322296619415,0.1350429356098175,0.04936171695590019,0.2842105263157895,0.17678812415654524
185,0.12259449809789658,0.0025982148945331573,0.0074699013493955135,0.004889607895165682,0.04191438481211662,0.12739603221416473,0.05012818053364754,0.28866396761133606,0.1794871794871795
186,0.1120077595114708,0.0022704843431711197,0.005364700220525265,0.004641461651772261,0.04147996008396149,0.12498699873685837,0.046955157071352005,0.28866396761133606,0.1794871794871795
187,0.11246059089899063,0.0019781403243541718,0.005522099789232016,0.004442127421498299,0.041716545820236206,0.12788154184818268,0.04613901302218437,0.2878542510121458,0.17678812415654524
188,0.13051560521125793,0.0020397105254232883,0.006127178203314543,0.008188579231500626,0.04189985617995262,0.12922827899456024,0.0482553094625473,0.2878542510121458,0.17678812415654524
189,0.1099674254655838,0.0018508825451135635,0.00505650881677866,0.0036290609277784824,0.04236266762018204,0.13302379846572876,0.0475606806576252,0.2878542510121458,0.17678812415654524
190,0.10762926936149597,0.00245624128729105,0.005782740190625191,0.0029324248898774385,0.04144825413823128,0.12578995525836945,0.0495913065969944,0.2878542510121458,0.17678812415654524
191,0.11504602432250977,0.002424522303044796,0.006418692879378796,0.004786703269928694,0.04168085753917694,0.1215716078877449,0.04837184026837349,0.2856275303643725,0.17408906882591094
192,0.11142101883888245,0.0021082856692373753,0.005730506964027882,0.0037938531022518873,0.04151090979576111,0.12883388996124268,0.04700154438614845,0.2856275303643725,0.17408906882591094
193,0.11728185415267944,0.0021571165416389704,0.006458054296672344,0.004784467630088329,0.04185207188129425,0.1272595375776291,0.04666057229042053,0.2856275303643725,0.17408906882591094
194,0.12132100015878677,0.0025170196313410997,0.005601190496236086,0.0061665368266403675,0.04211978614330292,0.12827306985855103,0.04819244146347046,0.2821862348178138,0.17139001349527666
195,0.11290302872657776,0.002334608230739832,0.005870429333299398,0.004080398473888636,0.04247294366359711,0.12695223093032837,0.04949994757771492,0.2753036437246964,0.1659919028340081
196,0.10506616532802582,0.0017722209449857473,0.004933533724397421,0.003102460177615285,0.04204364866018295,0.12872259318828583,0.047854743897914886,0.2753036437246964,0.1659919028340081
197,0.11425648629665375,0.0026134613435715437,0.005800735205411911,0.00466133700683713,0.04270606487989426,0.12415343523025513,0.04855167865753174,0.2753036437246964,0.1659919028340081
198,0.1137290894985199,0.0022979939822107553,0.007347489707171917,0.0034663232509046793,0.04206003248691559,0.1239059567451477,0.04487238824367523,0.2753036437246964,0.1659919028340081
199,0.11646691709756851,0.002414477989077568,0.007732470519840717,0.0037638468202203512,0.04314347356557846,0.12306827306747437,0.04926403611898422,0.2753036437246964,0.1659919028340081
200,0.11136609315872192,0.0023239271249622107,0.005995241925120354,0.003514207201078534,0.04256027191877365,0.12793201208114624,0.045881327241659164,0.2753036437246964,0.1659919028340081
201,0.11868439614772797,0.002804029732942581,0.007445748895406723,0.004645045846700668,0.04246741160750389,0.12089208513498306,0.04682464897632599,0.2753036437246964,0.1659919028340081
202,0.12178637087345123,0.002192415064200759,0.006489415653049946,0.006871145684272051,0.04221552610397339,0.1192949190735817,0.0447755791246891,0.2753036437246964,0.1659919028340081
203,0.11705765873193741,0.002113651018589735,0.006066288333386183,0.005145074333995581,0.042665425688028336,0.12666469812393188,0.04724673181772232,0.2753036437246964,0.1659919028340081
204,0.11111564189195633,0.001991830300539732,0.005559805314987898,0.004138794261962175,0.04243584722280502,0.1272064596414566,0.04549521580338478,0.2753036437246964,0.1659919028340081
205,0.1127929612994194,0.002185008954256773,0.005317157134413719,0.003632062580436468,0.042584750801324844,0.13504008948802948,0.04827233776450157,0.2753036437246964,0.1659919028340081
206,0.11701169610023499,0.002711696783080697,0.005999879911541939,0.005000040400773287,0.043048128485679626,0.125279501080513,0.04576295614242554,0.2708502024291498,0.16329284750337383
207,0.1224142536520958,0.002338813617825508,0.005439394153654575,0.006781219504773617,0.04245366156101227,0.12768889963626862,0.046292949467897415,0.2708502024291498,0.16329284750337383
208,0.11474217474460602,0.0023811410646885633,0.006074936129152775,0.0043668486177921295,0.042381711304187775,0.1268177330493927,0.04825231432914734,0.2708502024291498,0.16329284750337383
209,0.11938747763633728,0.0017700826283544302,0.006686197593808174,0.005624810233712196,0.04210556298494339,0.12526480853557587,0.044367559254169464,0.2708502024291498,0.16329284750337383
210,0.11604604870080948,0.0021980036981403828,0.005244607105851173,0.005444759503006935,0.042114123702049255,0.1278660148382187,0.04542919248342514,0.2708502024291498,0.16329284750337383
211,0.10808633267879486,0.0022587785497307777,0.005274985451251268,0.004223342519253492,0.04275107756257057,0.12090084701776505,0.047160644084215164,0.2722672064777328,0.1659919028340081
212,0.12007206678390503,0.0020075079519301653,0.005596702452749014,0.006466596852988005,0.04230800271034241,0.12613549828529358,0.04599807783961296,0.2722672064777328,0.1659919028340081
213,0.11634588241577148,0.0020361398346722126,0.00612710602581501,0.005447390489280224,0.04250375181436539,0.123117595911026,0.04423851892352104,0.27672064777327937,0.16869095816464239
214,0.11120595037937164,0.0023046538699418306,0.005313557107001543,0.004206923767924309,0.042479079216718674,0.12681108713150024,0.04731447249650955,0.27672064777327937,0.16869095816464239
215,0.11261681467294693,0.002402437385171652,0.007026078179478645,0.0030051397625356913,0.04182298481464386,0.12702356278896332,0.04609609767794609,0.27672064777327937,0.16869095816464239
216,0.1163039281964302,0.002925662323832512,0.006388601381331682,0.004366470500826836,0.042380981147289276,0.12510742247104645,0.04743942618370056,0.27672064777327937,0.16869095816464239
